city,state,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids,goodForGroups
Pittsburgh,PA,4.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Verona,WI,4,TRUE,none,BLANK,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,0
Pierrefonds,QC,4,TRUE,none,average,casual,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Charlotte,NC,3,TRUE,none,quiet,BLANK,1,BLANK,BLANK,BLANK,BLANK,FALSE,TRUE,1
Phoenix,AZ,2.5,TRUE,none,BLANK,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Chandler,AZ,3,TRUE,none,BLANK,casual,2,FALSE,TRUE,BLANK,BLANK,BLANK,TRUE,1
Las Vegas,NV,3,FALSE,none,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,5,TRUE,none,quiet,dressy,4,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,2.5,TRUE,beer_and_wine,BLANK,casual,2,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,1
Montreal,QC,4.5,FALSE,full_bar,BLANK,casual,2,BLANK,TRUE,BLANK,TRUE,TRUE,BLANK,1
Waterloo,ON,4.5,TRUE,none,BLANK,casual,3,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,3.5,FALSE,none,BLANK,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,4.5,TRUE,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Madison,WI,3,TRUE,none,quiet,casual,2,FALSE,TRUE,BLANK,BLANK,FALSE,BLANK,0
Phoenix,AZ,3,FALSE,full_bar,BLANK,casual,2,TRUE,TRUE,BLANK,BLANK,BLANK,BLANK,1
Glendale,AZ,1.5,TRUE,none,quiet,casual,2,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,1
North Las Vegas,NV,1,TRUE,none,very_loud,BLANK,3,TRUE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3,FALSE,full_bar,BLANK,dressy,2,BLANK,FALSE,BLANK,TRUE,BLANK,BLANK,1
Charlotte,NC,3,FALSE,none,BLANK,casual,2,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Laval,QC,3,TRUE,none,BLANK,dressy,BLANK,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
LaSalle,QC,4,TRUE,none,average,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,4.5,FALSE,none,BLANK,casual,1,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Scottsdale,AZ,3,FALSE,none,quiet,BLANK,2,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,0
Edinburgh,EDH,3.5,TRUE,none,BLANK,casual,BLANK,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,3.5,TRUE,none,BLANK,casual,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Concord,NC,4,FALSE,full_bar,BLANK,casual,3,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,1
Edinburgh,EDH,4,FALSE,beer_and_wine,BLANK,BLANK,3,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,TRUE,none,average,casual,2,BLANK,FALSE,BLANK,FALSE,BLANK,BLANK,1
Madison,WI,2.5,FALSE,none,BLANK,casual,1,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
South Queensferry,EDH,4,TRUE,beer_and_wine,BLANK,casual,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Montral,QC,3,TRUE,none,average,casual,BLANK,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Tempe,AZ,2.5,FALSE,full_bar,BLANK,BLANK,2,TRUE,BLANK,outdoor,TRUE,BLANK,BLANK,0
Phoenix,AZ,3,FALSE,full_bar,BLANK,BLANK,3,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.5,FALSE,full_bar,BLANK,BLANK,2,BLANK,BLANK,yes,FALSE,BLANK,BLANK,0
Karlsruhe,BW,3,TRUE,beer_and_wine,BLANK,casual,2,FALSE,FALSE,outdoor,TRUE,BLANK,BLANK,1
Litchfield Park,AZ,2.5,TRUE,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,1
Goodyear,AZ,2.5,TRUE,full_bar,very_loud,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,0
Charlotte,NC,2.5,FALSE,none,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,1
Charlotte,NC,3.5,TRUE,none,quiet,casual,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Mesa,AZ,4,FALSE,full_bar,BLANK,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Surprise,AZ,1,TRUE,none,average,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Karlsruhe,BW,4,TRUE,beer_and_wine,BLANK,BLANK,3,TRUE,TRUE,outdoor,FALSE,BLANK,FALSE,0
Concord,NC,4,FALSE,full_bar,average,BLANK,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,3.5,TRUE,none,BLANK,casual,1,BLANK,BLANK,BLANK,FALSE,FALSE,BLANK,1
Montral,QC,3,TRUE,full_bar,loud,BLANK,2,BLANK,BLANK,no,BLANK,BLANK,BLANK,0
Karlsruhe,BW,3.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,no,TRUE,BLANK,BLANK,1
Charlotte,NC,3.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,4,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,BLANK,FALSE,BLANK,1
Phoenix,AZ,3,TRUE,none,BLANK,formal,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Montreal,QC,3,TRUE,none,BLANK,casual,3,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,0
Deux-Montagnes,QC,5,FALSE,none,BLANK,casual,1,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Cave Creek,AZ,4.5,FALSE,none,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,average,BLANK,2,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Karlsruhe,BW,3.5,TRUE,none,BLANK,casual,4,FALSE,BLANK,no,TRUE,BLANK,BLANK,0
Mascouche,QC,4,TRUE,none,average,casual,2,TRUE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Gilbert,AZ,5,TRUE,none,BLANK,casual,1,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,3.5,FALSE,none,BLANK,casual,1,BLANK,FALSE,BLANK,TRUE,BLANK,BLANK,1
Pittsburgh,PA,3.5,FALSE,none,BLANK,casual,2,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,3,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,2.5,TRUE,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,FALSE,BLANK,1
Phoenix,AZ,3,TRUE,none,average,casual,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,2.5,TRUE,none,average,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,5,TRUE,none,BLANK,casual,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,3,TRUE,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,4,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4,TRUE,none,quiet,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4.5,TRUE,none,BLANK,BLANK,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,4,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Greenfield Park,QC,5,TRUE,none,BLANK,casual,BLANK,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3.5,FALSE,none,BLANK,casual,2,BLANK,FALSE,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,3,FALSE,beer_and_wine,BLANK,casual,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Champaign,IL,4,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Madison,WI,2,FALSE,full_bar,BLANK,BLANK,1,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,4.5,TRUE,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Montreal,QC,2,TRUE,beer_and_wine,BLANK,BLANK,2,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,full_bar,BLANK,casual,3,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,0
Edinburgh,EDH,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Edinburgh,EDH,4,FALSE,none,BLANK,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,3.5,TRUE,none,average,casual,2,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Champaign,IL,3,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,3.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4,FALSE,none,BLANK,casual,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,3,FALSE,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,TRUE,BLANK,BLANK,0
Westmount,QC,4,TRUE,none,BLANK,casual,3,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Scottsdale,AZ,3,FALSE,none,loud,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,3.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,4.5,TRUE,none,BLANK,BLANK,3,TRUE,BLANK,BLANK,BLANK,TRUE,BLANK,0
Las Vegas,NV,2.5,TRUE,none,BLANK,casual,2,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
North Las Vegas,NV,1,TRUE,none,very_loud,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,3,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Edinburgh,EDH,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Concord,NC,3,TRUE,none,BLANK,BLANK,3,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Karlsruhe,BW,3.5,TRUE,none,BLANK,dressy,3,BLANK,BLANK,outdoor,FALSE,BLANK,BLANK,1
Phoenix,AZ,2.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4,TRUE,beer_and_wine,BLANK,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,3.5,TRUE,none,average,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Brossard,QC,4.5,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Laveen,AZ,3,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Henderson,NV,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Munhall,PA,5,TRUE,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,4.5,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,2,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,0
Pittsburgh,PA,4,TRUE,none,BLANK,BLANK,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Sun Prairie,WI,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,3,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,2.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Henderson,NV,4,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,4,TRUE,none,BLANK,casual,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Montral,QC,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4.5,TRUE,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,4,TRUE,none,BLANK,BLANK,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4,FALSE,none,BLANK,casual,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,4.5,TRUE,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,3.5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.5,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Surprise,AZ,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,5,FALSE,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,3.5,FALSE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Pittsburgh,PA,3,FALSE,none,BLANK,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Montral,QC,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4.5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4.5,TRUE,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,5,TRUE,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,2.5,TRUE,none,BLANK,BLANK,2,BLANK,FALSE,BLANK,BLANK,TRUE,BLANK,0
Charlotte,NC,3.5,TRUE,none,average,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,0
Mckees Rocks,PA,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,0
Pittsburgh,PA,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,0
Phoenix,AZ,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,0
Montral,QC,2,TRUE,none,BLANK,BLANK,4,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,5,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,BLANK,BLANK,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Surprise,AZ,2,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,2,TRUE,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,1,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Sun City,AZ,4.5,TRUE,none,BLANK,BLANK,3,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,4.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,3,TRUE,none,BLANK,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Saint-Laurent,QC,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Dollard-Des-Ormeaux,QC,3.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Fountain Hills,AZ,4,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mesa,AZ,3,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,3.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,2,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,2,TRUE,none,quiet,casual,BLANK,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,0
Gilbert,AZ,3.5,FALSE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3.5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,5,TRUE,none,BLANK,BLANK,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Millvale,PA,4,TRUE,none,BLANK,casual,3,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,2,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Concord,NC,4.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Dollard-des-Ormeaux,QC,3.5,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
North Las Vegas,NV,5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,FALSE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Gilbert,AZ,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,5,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4.5,TRUE,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.5,TRUE,none,BLANK,casual,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Phoenix,AZ,4,FALSE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Peoria,AZ,3,TRUE,none,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,BLANK,FALSE,BLANK,1
Montreal,QC,4,TRUE,none,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,2.5,FALSE,beer_and_wine,BLANK,casual,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,1
Edinburgh,EDH,2.5,TRUE,none,BLANK,casual,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,2,TRUE,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,5,TRUE,beer_and_wine,BLANK,casual,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Mesa,AZ,3,TRUE,none,average,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Verdun,QC,4.5,FALSE,none,BLANK,casual,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4.5,TRUE,none,BLANK,casual,2,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Paradise,NV,3.5,TRUE,none,BLANK,BLANK,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3,TRUE,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,1.5,FALSE,full_bar,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,2,TRUE,none,BLANK,BLANK,BLANK,FALSE,FALSE,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3.5,FALSE,none,BLANK,casual,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Pittsburgh,PA,2.5,TRUE,full_bar,BLANK,BLANK,2,BLANK,BLANK,no,FALSE,BLANK,BLANK,0
La Prairie,QC,4,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Laval,QC,4,TRUE,none,BLANK,casual,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Tempe,AZ,1.5,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Tempe,AZ,3,FALSE,none,BLANK,casual,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montreal,QC,2.5,TRUE,none,quiet,BLANK,BLANK,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Edinburgh,EDH,3.5,TRUE,beer_and_wine,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Edinburgh,EDH,3.5,TRUE,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,1
Belmont,NC,1.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3.5,TRUE,none,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Las Vegas,NV,3,TRUE,none,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,1
De Forest,WI,4,TRUE,none,BLANK,casual,BLANK,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Glendale,AZ,2.5,TRUE,none,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,0
Montral,QC,1.5,FALSE,none,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
